study_id,title,quality_flags,missing_field_count,resource_count,resource_quality_flags
oa_W4225441482,Family planning demand generation in Rwanda: Government efforts at the national and community level impact interpersonal communication and family norms,,0,1,
oa_W2806071576,A randomised trial of a contraceptive vaginal ring in women at risk of HIV infection in Rwanda: Safety of intermittent and continuous use,,0,1,
oa_W2735039140,"Assessment of Knowledge, Attitudes, and Practice on Contraceptive Use among Women Attending Family Planning Services in Some Health Centers of Muhima District Hospital, Rwanda",,0,1,
oa_W2146722661,"Pregnancy, Hormonal Contraceptive Use, and HIV-Related Death in Rwanda",,0,0,
oa_W2899436703,Spatial Distribution and Analysis of Risk Factors Associated with Anemia Among Women of Reproductive Age: Case of 2014 Rwanda Demographic and Health Survey Data,,0,1,
oa_W2070425554,Refugee Women's Health: Collaborative Inquiry with Refugee Women in Rwanda,,0,0,
oa_W3037965157,Prevalence and Risk Factors Associated with Anemia among Women of Childbearing Age in Rwanda.,,0,1,
oa_W2947888212,Vasectomy is family planning: factors affecting uptake among men in eastern province of Rwanda,,0,1,
oa_W2738667234,Perspectives from couples on the vasectomy decision: a six-country study.,missing_url,1,0,
oa_W4308099565,"A mixed-methods study of factors influencing postpartum intrauterine device uptake after family planning counseling among women in Kigali, Rwanda",,0,1,
oa_W2335959755,The cost of post-abortion care in developing countries: a comparative analysis of four studies,,0,1,
oa_W3156774301,“…we have to think first what we are going to feed our children before we have them …”: Rwandan women use family planning to provide a better life for their children,,0,1,
oa_W1543233078,Introducing the Standard Days Method: Expanding Family Planning Options in Rwanda,,0,1,
oa_W2277621367,Reproductive preferences and behaviour: how men and women compare.,missing_url,1,0,
oa_W3217122289,Prevalence and factors associated with fertility desire among HIV-positive women in Rwanda in the context of improved life expectancy,,0,1,
oa_W4390512350,Factors associated with postpartum family planning use in Rwanda,,0,1,
oa_W4292572366,"Association between hormonal contraceptive use and derangement of lipid profile among women attending Muhoza Health Center, Rwanda",,0,1,
oa_W4210761666,Fertility transition in Rwanda: what does the trend in nuptiality reveal?,,0,1,
oa_W4403778449,"Family planning knowledge, use, and associated factors among women with mental illness and epilepsy in Rwanda: a cross-sectional study",,0,1,
oa_W4384199650,"Factors Affecting Immediate Use of Contraception among Women Hospitalised for Abortion in Two Public Hospitals in Kigali, Rwanda: A Cross Sectional Study",,0,1,
oa_W4410446132,"Barriers and facilitators to utilization of family planning among married women in Nyabiheke camp, Rwanda",,0,1,
oa_W4388810674,"Prevalence, Trends in and Determinants of Teenage Pregnancies in Rwanda: Analysis of Rwanda Demographic and Health Survey (2010 to 2020)",,0,1,
oa_W2065542048,Eastern and Southern Africa,,0,0,
oa_W1590000978,Combination Antiretroviral Therapy for HIV in Rwandan Adults: Clinical Outcomes and Impact on Reproductive Health up to 24 Months,,0,1,
oa_W4285168183,"Dual contraceptive use and associated factors among women aged 15-49 years on antiretroviral therapy in Kayonza District, Rwanda: a cross-sectional study",,0,1,
oa_W3182963320,"Vaginal Microbial Community Dysbiosis and Associated Outcomes among Women under Contraception at Musasa Health Center, Rwanda",,0,1,
oa_W4394489906,Postpartum family planning in Rwanda: a cost effectiveness analysis; extended data,,0,1,
oa_W4210822950,Socio-economic factors associated with the choice of community health workers as contraceptive providers in Rwanda,,0,1,
oa_W4237935336,Identifying risk factors of anemia among women of reproductive age in Rwanda - a cross-sectional study using secondary data from the Rwanda Demographic and Health Survey 2014/2015,,0,1,
oa_W3099518639,"Proximate Determinants of Fertility in Eastern Africa: The case of Kenya, Rwanda and Tanzania",missing_url,1,0,
oa_W2992713883,Taking early action in emergencies to reduce the spread of STDs and HIV.,missing_url,1,0,
oa_W4385409436,Prevalence and Factors Associated with Female Sterilization in Rwanda: Evidence from the Demographic and Health Survey Data (2019-2020),,0,1,
oa_W4376057210,Women’s Education and Birth Control in Rwanda,,0,1,
oa_W4408390427,"Hypertension Prevalence and Associated Factors in HIV Positive Women at Kicukiro, Kigali, Rwanda: A Cross-Sectional Analysis",,0,1,
oa_W1558973115,Urunana Audiences at Home and Away: Together 'Hand in Hand'?,,0,1,
oa_W4388181958,Effect of depot medroxyprogesterone acetate on cardiometabolic risk factors among women of reproductive age in Rwanda: A prospective cohort study,,0,1,
oa_W4235742630,Factors associated with neonatal mortality in the African Great Lakes region: A pooled analysis of national surveys,,0,1,
oa_W4377098239,Factors associated with unmet need for family planning among unmarried women in Rwanda,,0,1,
oa_W4411802818,"Family Planning Uptake and Associated Factors Among Women of Reproductive Age (15-49 Years) in Rubavu District, Rwanda",,0,1,
oa_W7134285952,Improved access increases postpartum uptake of contraceptive implants among HIV-positive women in Rwanda,,0,0,
oa_W4404250821,Leveraging Machine Learning models to predict contraceptive nonuse among women of reproductive age in Rwanda: A machine learning approach,,0,1,
oa_W7105360324,"Knowledge, Attitudes and Practices of contraception among Women with Mental illness attending Ndera Neuro-Psychiatric Teaching Hospital in Rwanda",,0,1,
oa_W4398364550,"Rwanda (2006): Rwanda Family Planning, Malaria and Sur'Eau TRaC survey. Monitoring, evaluating and improving intervention programs for women ages 15-49 residing in targeted areas in the Rwanda. Round One.",,0,1,
oa_W7105141469,"Knowledge, Attitudes and Practices of contraception among Women with Mental illness attending Ndera Neuro-Psychiatric Teaching Hospital in Rwanda",,0,1,
oa_W4412066307,Uptake of Contraception and Associated Factors Among Adolescents and Young Women Aged Between (15-24) Years in Rwanda,,0,1,
oa_W3097121099,Factors associated with the uptake of immediate postpartum intrauterine contraceptive devices (PPIUCD) in Rwanda: a mixed methods study,,0,1,
oa_W4411842209,"Prevalence and Factors Contributing to Unmet Need for Family Planning Among Women Aged 15 to 49 Years Attending Kibogora Hospital, Nyamasheke District, Rwanda",,0,1,
oa_W3045492590,"Availability, accessibility, and quality of adolescent Sexual and Reproductive Health (SRH) services in urban health facilities of Rwanda: a survey among social and healthcare providers",,0,1,
oa_W7128522434,Sexual function and wellbeing of women using modern contraceptive methods in Rwanda: a multicenter cross-sectional study,,0,1,
oa_W2003190721,Demand and unmet need for means of family limitation in Rwanda.,,0,0,
oa_W2973840062,A cross-sectional study examining the association between litaracy and unmet need for contraception among women in Rwanda.,,0,1,
oa_W2165484420,The health system cost of post-abortion care in Rwanda,,0,1,
oa_W4386706448,"Knowledge, Attitude and Practices towards the use of Contraceptive Methods among Young Women aged 15-24 Years in Gasabo District, Rwanda",,0,1,
oa_W2948385624,Community health worker promotions increase uptake of long-acting reversible contraception in Rwanda,,0,1,
oa_W4398291472,"Replication Data for: A mixed-methods study of factors influencing postpartum intrauterine device uptake after family planning counseling among women in Kigali, Rwanda",,0,1,
oa_W2587837479,"Changes in Vaginal Practices After Contraceptive Vaginal Ring Use Among Women in Kigali, Rwanda",,0,1,
oa_W4299881849,"“Not just the consequences, but also the pleasurable sex”: a review of the content of comprehensive sexuality education for schooling early adolescents in Rwanda.",,0,1,
oa_W3094741355,Prevalence and Risk Factors Associated with Malaria among Children Aged Six Months to 14 Years Old in Rwanda: Evidence from 2017 Rwanda Malaria Indicator Survey,,0,1,
oa_W1543319551,Child Survival and the Fertility of Refugees in Rwanda After the Genocide,missing_url,1,0,
oa_W3118165753,Disruptive innovation for inclusive renewable policy in sub-Saharan Africa: A social shaping of technology analysis of appliance uptake in Rwanda,,0,1,
oa_W3184945753,Gender and intergenerational challenges to Women’s economic empowerment initiatives in Rwanda,,0,1,
oa_W1973660808,Improving agri-food marketing in developing economies: Contractual vegetable markets in Ghana,,0,0,
oa_W4403177465,"Women’s decision-making power, cooking fuel adoption and appliance ownership: Evidence from Rwanda, Nepal and Honduras",,0,1,
oa_W3087566629,Socioeconomic inequality in premiums for a community-based health insurance scheme in Rwanda,,0,0,
oa_W2118951997,"Decomposing inequality and poverty in post-war Rwanda: The roles of gender, education, wealth and location",,0,1,
oa_W2770436031,Determinants of Poverty of Households in Rwanda: An Application of Quantile Regression,,0,0,
oa_W2082124834,Analysis of demographic and health survey to measure poverty of household in Rwanda,,0,1,
oa_W1493246260,Repayment behaviour in credit and savings cooperative societies,,0,0,
oa_W2586762215,"Microfinance and Poverty Reduction among Women Households in Kageyo Sector, Gicumbi District in the Northern Province of Rwanda",,0,1,
oa_W4387958299,Effect of Microfinance Institutions Services on Socio Economic Welfare of Women in Rwanda. A Case of Selected Umurenge SACCOs in Kigali City,,0,1,
oa_W2754761414,Characterization of indigenous chicken production systems in Rwanda,,0,1,
oa_W2886775672,Enabling graduation for whom? Identifying and explaining heterogeneity in livelihood trajectories post‐cash transfer exposure,,0,0,
oa_W1978562905,Funding development in Rwanda: the survivors' perspective,,0,0,
oa_W2339183280,Impact and effectiveness of Rwanda’s National Domestic Biogas programme,,0,0,
oa_W2557180221,Determinants of Poverty of Households: Semi parametric Analysis of Demographic and Health Survey Data from Rwanda,,0,1,
oa_W2338542958,Gender Disparity in Access to the Rwandan Mutual Health Insurance Scheme,,0,0,
oa_W3169079120,Investigating Cooking Activity Patterns and Perceptions of Air Quality Interventions among Women in Urban Rwanda,,0,1,
oa_W4224959674,Women’s Perceptions and Attitudes to Household Air Pollution Exposure and Capability to Change Cooking Behaviours in Urban Rwanda,,0,1,
oa_W2312708742,Understanding the role of forests in rural household economies: experiences from the Northern and Western provinces of Rwanda,,0,0,
oa_W2023392993,Upstairs downstairs: Communication contradictions around two African refugee camps,,0,0,
oa_W4391392638,Effect of Local NGOS on Welfare of Women in Rwanda—A Case of Nyamirambo Women Center,,0,1,
oa_W2917996256,How Household Characteristics Shape Program Access and Asset Accumulation: A Mixed Method Analysis of the Vision 2020 Umurenge Programme in Rwanda,,0,1,
oa_W1505808232,Do new opportunities arise for women in post-war countries? The case of Rwanda,,0,1,
oa_W4229331730,The true costs of cesarean delivery for patients in rural Rwanda: Accounting for post-discharge expenses in estimated health expenditures,,0,1,
oa_W2032077757,"The impact of hygiene and localised treatment on the quality of drinking water in Masaka, Rwanda",,0,0,
oa_W1501307201,Girlhood in a post-conflict situation: The case of Rwanda,,0,0,
oa_W3000043678,Are Women Not ‘Working’? Interactions between Childcare and Women’s Economic Engagement,,0,1,
oa_W4248487718,Social work practice in Rwanda: the challenge of adapting Western models to fit local contexts,,0,0,
oa_W3135044094,The Determinants of Households Having Savings Accounts in Rwanda,,0,1,
oa_W4245320914,Socially inclusive renewable energy transition in sub-Saharan Africa: A social shaping of technology analysis of appliance uptake in Rwanda,,0,1,
oa_W3214072059,Analysis of Household Lighting Fuel Choice in Rwanda: Multinomial Logit Model,,0,1,
oa_W2971632876,"Scaling up off-grid solar energy access through improved understanding of customers’ needs, aspirations and energy use of decentralised (SMART) Solar Home Systems – a case study of BBOXX customers in Rwanda",missing_url,1,0,
oa_W3206092503,Evaluating the Effects of Access to Air Quality Data on Household Air Pollution and Exposure—An Interrupted Time Series Experimental Study in Rwanda,,0,1,
oa_W50995563,Access and retention of girls in basic education in Rwanda : an exploration of stakeholder’s views and perspectives,,0,1,
oa_W2746372199,Genocide Rape Trauma Management,,0,0,
oa_W2809764086,Enabling graduation for whom? Identifying and explaining heterogeneity in livelihood trajectories post-cash transfer exposure,,0,1,
oa_W4411188488,"Exposure–response relationship of household air pollution on body mass index among women in rural areas of Guatemala, India, Peru and Rwanda: household air pollution intervention network trial",,0,1,
oa_W3126266637,"Paid Work and Unpaid Care Work in India, Nepal, Tanzania, and Rwanda",,0,0,
oa_W2560166614,"Parental Morbidity, Child Work, and Health Insurance in Rwanda",,0,1,
oa_W4385188266,Jobs in the circular bioeconomy under scrutiny: The challenging reality of compost production in Rwanda,,0,1,
oa_W4290704672,"Exposure–response relationships for personal exposure to fine particulate matter (PM <sub>2·5</sub> ), carbon monoxide, and black carbon and birthweight: Results from the multi-country Household Air Pollution Intervention Network (HAPIN) trial",,0,1,
oa_W2594255986,Sibling and Gender Effects on Children's Chance to Continue Primary Education in Rwanda,,0,1,
oa_W4391283694,"Effects of a liquefied petroleum gas stove intervention on stillbirth, congenital anomalies and neonatal mortality: A multi-country household air pollution intervention network trial",,0,1,
oa_W184864208,"Land As Power, An Analysis of Female Land Inheritance and Intrahousehold Bargaining in Rwanda",,0,1,
oa_W2800965419,Examining the Role of Intention and Perceived Behavioral Control on Purchase of Ethical Products in Rwanda,,0,0,
oa_W3135068572,Assessing the Effects of Household Wood Burning on Particulate Matter in Rwanda,,0,1,
oa_W2396691539,Exposure to the 1994 genocide in Rwanda and survivor attitudes toward génocidaires: A 20-year postscript.,,0,0,
oa_W4389443281,Prevalence and factors associated with female sterilization in Rwanda: evidence from the demographic and health survey data (2019–2020),,0,1,
oa_W2112392839,Maltreatment of Youth Heads of Households in Rwanda,missing_url,1,0,
oa_W2608574033,"Parental Morbidity, Child Work, and Health Insurance in Rwanda",missing_url,1,0,
oa_W4200476502,Does Community-Based Health Insurance Protect Women from Financial Catastrophe After Cesarean Section? A Prospective Study from a Rural Hospital in Rwanda,,0,1,
oa_W3045818551,Cross-validation of biomonitoring methods for polycyclic aromatic hydrocarbon metabolites in human urine: Results from the formative phase of the Household Air Pollution Intervention Network (HAPIN) trial in India,,0,1,
oa_W4242076801,"School violence, perceptions of safety and school attendance: results from a cross-sectional study in Rwanda and Uganda",,0,1,
oa_W4406242500,"Predictors of Personal Exposure to Fine Particulate Matter, Black Carbon, and Carbon Monoxide among Pregnant Women in Rwanda: Baseline Data from the HAPIN Trial",,0,1,
oa_W4309541367,Human Immunodeficiency Virus testing and associated factors among pregnant women in Rwanda: a nationwide cross-sectional survey,,0,1,
oa_W4400230012,Missing the vulnerable—Inequalities in social protection in 13 sub-Saharan African countries: Analysis of population-based surveys,,0,1,
oa_W4385152407,Assessing the Impact and Scalability of Participatory Homegrown Programs on Reducing and Redistributing Unpaid Care Work among Women in Rwanda: A Case of Reseaux des Femmes' Unpaid Care Work Project in Rwanda: Baseline Report,,0,1,
oa_W3148809916,Understanding Barriers and Challenges for Women’s Access to Water in Northern Rwanda,,0,1,
oa_W2905271663,Analysis of poverty and its determinants in Rwanda,,0,0,
oa_W2334263054,P2-S9.11 HIV infection and violence against married/cohabiting women: findings from a national household survey in Rwanda,,0,1,
oa_W2121422900,"Prevalence of Brucellosis among Women Presenting with Abortion/Stillbirth in Huye, Rwanda",,0,1,
oa_W2129848393,Human security and reconstruction efforts in Rawanda: Impact on the lives of women,,0,0,
oa_W1972785372,‘I think my future will be better than my past’: Examining support group influence on the mental health of HIV-infected Rwandan women,,0,0,
oa_W65992744,Before the Cameras Roll,,0,0,
oa_W4317480509,Individual and community-level factors associated with iron-rich food consumption among children aged 6–23 months in Rwanda: A multilevel analysis of Rwanda Demographic and Health Survey,,0,1,
oa_W2921889853,Assessing the Magnitude and Risk Factors Associated With Undiagnosed Hypertension in Rural Rwanda,,0,1,
oa_W632616262,Voices of women entrepreneurs in Rwanda,missing_url,1,0,
oa_W2890231064,Health-related quality of life and associated factors in adults living with HIV in Rwanda,,0,1,
oa_W2289832475,The Role of African Women in Post-Conflict Peacebuilding: The Case of Rwanda,missing_url,1,0,
oa_W2122850362,Sociological Explanations of Male Dominance in Nigerian Party Politics: Implications for Education,,0,0,
oa_W2103800601,Risk factors of preterm delivery of low birth weight (plbw) in an African population,,0,0,
oa_W3209303972,Mapping the emergence of a gender gap in English in Rwandan primary and secondary schools,missing_url,1,0,
oa_W2922424688,Evidence on Inequalities in Rwanda,,0,1,
oa_W2027409782,Contribution to the Study of the Prevalence of Brucellosis in Rwanda. Case Study of Huye District,,0,1,
oa_W3007672526,Cultural Impact and an Intimate Partner aggression in African Societies: A comparison of Rwanda and South Sudan,,0,1,
oa_W3212015266,Physics Students’ Conceptual Understanding of Electricity and Magnetism in Nine Years Basic Education in Rwanda,,0,1,
oa_W2619131361,The Non-Sustainability of Rwanda’s Economic Miracle,,0,1,
oa_W4409439347,Exploring the lived experiences of menstrual hygiene management among in-school visually impaired adolescent girls in rwanda: a phenomenological study,,0,1,
oa_W2765535420,Validity of The Minimum Dietary Diversity for Women of Reproductive Age (MDD-W) in Rural Rwanda,,0,1,
oa_W1575605762,Iron biofortified beans improve iron status in Rwandan University women: results of a feeding trial (646.1),,0,0,
oa_W4362516991,"A Review of the Impact of Vision 2020 Umurenge Program on Women's Socio-economic Development in the Rusiga Sector, Rulindo District, Rwanda",,0,1,
oa_W4285520400,Assessing the influence of Rural –Urban migration on human trafficking in Rwanda,,0,1,
oa_W3172696184,Health situation in the Democratic Republic of Congo in 2020,missing_url,1,0,
oa_W4383370155,Assessment of maize production system during the Covid-19 pandemic in Rwanda: Case study of Kigali City Region,,0,1,
oa_W787594705,"""The role of women in poverty alleviation : the case of Rwanda after 1994 genocide""",,0,1,
oa_W3028529286,Contrasting Monetary and Multidimensional Poverty Measures in a Low-Income Sub-Saharan African Country,,0,1,
oa_W4382541481,Patients’ experiences undergoing breast evaluation in Rwanda’s Women’s Cancer Early Detection Program,,0,1,
oa_W3137914793,The Electrification-Appliance Uptake Gap: Assessing the Off-Grid Appliance Market in Rwanda Using the Multi-Tier Framework,,0,1,
oa_W4399033440,"Contribution of Non Governmental Organisations Projects Intervention on Social Economic Growth in Rural Areas. A Case of World Vision Rwanda 2019-2022 Kivuruga Sector, Gakenke Disrtict, Northern Rwanda.",,0,1,
oa_W2552238486,"Prevalence And Clinical Features Of Arterial Hypertension In RuhengeriDistrict Hospital, Musanze, Rwanda",missing_url,1,0,
oa_W2028134851,Free Education in Rwanda: Just One Step towards Reducing Gender and Sibling Inequalities,,0,1,
oa_W3200289767,A story of The Uncondemned: seeking justice and empowerment in marketed representations of vulnerability,,0,0,
oa_W2139597852,Assessing the social vulnerability to malaria in Rwanda,,0,1,
oa_W2792901747,No Time to Rest: Women’s Lived Experiences of Balancing Paid Work and Unpaid Care Work,,0,1,
oa_W3036098676,"What will it cost to prevent violence against women and girls in low- and middle-income countries? Evidence from Ghana, Kenya, Pakistan, Rwanda, South Africa and Zambia",,0,1,
oa_W4404023695,Political Invisibility: Rescue Acts by Mothers during the 1994 Genocide in Rwanda,,0,0,
oa_W4417538169,"Gender transformative approach to foster male participation in domestic work: A case study of the Bandebereho project in Burera District, Rwanda",,0,1,
oa_W2767744215,‘You Cannot Live Without Money’: Women Balancing Paid Work and Unpaid Care Work in Rwanda,missing_url,1,0,
oa_W2991026100,Facilitating equitable community-level access to maternal health services: exploring the experiences of Rwanda’s community health workers,,0,1,
oa_W2963208891,Domestic Influence and Gender Equality,missing_url,1,0,
oa_W2797110861,Cost of antenatal care for the health sector and for households in Rwanda,,0,1,
oa_W4256078186,"‘If She’s Pregnant, then that Means that Her Dreams Fade Away’: Exploring Experiences of Adolescent Pregnancy and Motherhood in Rwanda",,0,1,
oa_W2891374875,Gender and the Genocide in Rwanda: Women as Rescuers and Perpetrators,,0,1,
oa_W2894565081,Livelihood Trajectories in a Context of Repeated Displacement: Empirical Evidence from Rwanda,,0,1,
oa_W3166358696,The secondary transmission pattern of COVID-19 based on contact tracing in Rwanda,,0,1,
oa_W3044846414,"State of Cancer Control in Rwanda: Past, Present, and Future Opportunities",,0,1,
oa_W2810512442,Using mobile health technology and community health workers to identify and refer caesarean-related surgical site infections in rural Rwanda: a randomised controlled trial protocol,,0,1,
oa_W7125483236,Rethinking Women’s Economic Power Beyond ‘Hard Work’: Wealth Insights from Fieldwork in Rwanda and Nigeria,,0,1,
oa_W4213197893,Gender and the Genocide in Rwanda,,0,1,
oa_W3202573105,Genomic sequencing of SARS-CoV-2 in Rwanda reveals the importance of incoming travelers on lineage diversity,,0,1,
oa_W3024615093,Which men change in intimate partner violence prevention interventions? A trajectory analysis in Rwanda and South Africa,,0,1,
oa_W2920936239,Teach to Comply? Evidence from a Taxpayer Education Programme in Rwanda,,0,1,
oa_W2168921292,Assessing cost and technical efficiency of HIV prevention interventions in sub-Saharan Africa: the ORPHEA study design and methods,,0,1,
oa_W2290942324,Essays in development economics and entrepreneurship,missing_url,1,0,
oa_W2291877198,Gender analysis for sustainable livelihoods and participatory governance in Rwanda,,0,1,
oa_W4367667353,Analysis of Sugira Muryango Project in Community Behavior Changes: Case of Male Engagement in Household Responsibility in Ngoma District in Rwanda (2020-2022).,,0,1,
oa_W4372293917,Analysis of Sugira Muryango Project in Community Behavior Changes: Case of Male Engagement in Household Responsibility in Ngoma District in Rwanda (2020-2022).,,0,1,
oa_W4210259885,“…the availability of contraceptives is everywhere.”: coordinated and integrated public family planning service delivery in Rwanda,,0,1,
oa_W171816217,Factors associated with physical activity levels among older adults in selected institutions in Rwanda,,0,1,
oa_W2969908593,"Compensating control participants when the intervention is of significant value: experience in Guatemala, India, Peru and Rwanda",,0,1,
oa_W4377021284,"Expanding the Role of Women in Vector Control: Case Studies From Madagascar, Rwanda, and Zambia",,0,1,
oa_W4411531733,Equipping community health workers in Rwanda to deliver a gender transformative parenting program to prevent violence against women and children at scale,,0,1,
oa_W2902049639,Village Savings and Loan Associations Instrumental in Enhancing Women’ Socioeconomic Empowerment in Rwanda,,0,1,
oa_W1515687233,Inconsistent Choices in Lottery Experiments: Evidence from Rwanda,,0,1,
oa_W4389497998,“The bad job brings the good one”: photovoice study with female and male waste workers in Rwanda,,0,1,
oa_W4386585145,"Contribution of Umurenge Saccos on Financial Inclusion of Women Entrepreneurs in Rwanda – a Case Evidence From Nyamasheke District, Rwanda",,0,1,
oa_W4405874423,"The Role of Savings and Lending Groups in the Financial Inclusion of Rural Women Entrepreneurs: A Case Study of IMPABARUTA Cooperative in Kamonyi District, Rwanda",,0,1,
oa_W7126077076,Gender and Financial Inclusion in Ngoma District of Rwanda,,0,1,
oa_W2949756006,Determinants of Financial Inclusion in East Africa,,0,1,
oa_W4220802171,"Effect of unmanned aerial vehicle (drone) delivery on blood product delivery time and wastage in Rwanda: a retrospective, cross-sectional study and time series analysis",,0,1,
oa_W2130249086,Prevalence of psychoactive substance use among youth in Rwanda,,0,1,
oa_W7116685768,"Financial Inclusion and Development of Women’s Entrepreneurship Kigali, Rwanda",,0,1,
oa_W7123346468,Assessing Digital Financial Literacy and Acceptability of Opportunistic Chatbot-Based Interventions Among Rwandan Youth,,0,1,
oa_W3180479428,Promoting Rwanda’s business environment: Impact of reforms and drivers of change,,0,1,
oa_W2799491563,"Spatial analysis of urban digital divide in Kigali, Rwanda",,0,1,
oa_W4392931352,"Rwanda Economic Update, February 2024: Mobilizing Domestic Savings to Boost the Private Sector in Rwanda",,0,0,
oa_W4410491194,"Relationship Between Women’s Financial Inclusion and Children’s Nutritional Status in Rulindo District, Rwanda",,0,1,
oa_W4405118398,"Effect of Financial Inclusion Policy on Saving in Microfinance Institutions, Case of COPEDU PLC",,0,1,
oa_W4327727631,Digital Merchant Payments as a Medium of Tax Compliance,,0,1,
oa_W3035585267,Bridging a false dichotomy in the COVID-19 response: a public health approach to the ‘lockdown’ debate,,0,1,
oa_W2142056364,"Factors affecting choice of financial services among rural consumers: Emerging experiences from Gicumbi District, northern Province in Rwanda",,0,1,
oa_W3196533213,"Determinants of smallholder farmers’ participation in microfinance markets in Huye district, southern province, Rwanda",,0,1,
oa_W4244844888,Rwanda: Selected Issues,,0,1,
oa_W2896101021,Barriers and facilitators to adoption and use of fuel pellets and improved cookstoves in urban Rwanda,,0,1,
oa_W2762604060,"Community-based biological control of malaria mosquitoes using Bacillus thuringiensis var. israelensis (Bti) in Rwanda: community awareness, acceptance and participation",,0,1,
oa_W2528930993,Pay-as-you-go solar PV in Rwanda: evidence of benefits to users and issues of affordability,,0,1,
oa_W2002795327,Supportive-Expressive Group Therapy for People Experiencing Collective Traumatic Crisis During the Genocide Commemoration Period in Rwanda: Impact and Implications,,0,1,
oa_W7117154722,Financial Inclusion and Empowerment for the Poorest. Policy Lessons from Rwanda’s Agriculture Sector,,0,1,
oa_W1519062533,Transient Seasonal and Chronic Poverty of Peasants: Evidence from Rwanda,,0,1,
oa_W3215505391,"Using Human-Centered Design to Develop, Launch, and Evaluate a National Digital Health Platform to Improve Reproductive Health for Rwandan Youth",,0,1,
oa_W2593971140,"Case review of perinatal deaths at hospitals in Kigali, Rwanda: perinatal audit with application of a three-delays analysis",,0,1,
oa_W2786548768,"Challenges to women entrepreneurship in Kigali, Rwanda",missing_url,1,0,
oa_W2756026263,Microfinance Institutions And Women Entrepreneurship In Rwanda : A Case Study Of Duterembere Microfinance Institution (2005 -2012),missing_url,1,0,
oa_W2111308980,The Peace-making Mother: Reading John 2:1-12 in the Context of Rwandan Post-genocide Women,,0,1,
oa_W4311366531,Participatory Assessment of Potato Production Systems and Cultivar Development in Rwanda,,0,1,
oa_W4321390797,Analysis of the Relationship between Women Access of Micro Credit and Women Utilisation of Micro Credit in Rwanda,,0,1,
oa_W2893497562,Home-Based Care Practitioners: A Strategy for Continuum of Care for Very Ill Patient,,0,1,
oa_W2753820581,The Analysis of the Role of Microfinance in Developing Women Entrepreneurs in Rwanda: A Case Study of COOPEDU,missing_url,1,0,
oa_W2591884612,Women Enterpreneurship and social-economic development in Rwanda A case study of Women Enterpreneurs in Kigali City,missing_url,1,0,
oa_W2582059275,Rape at Rome: Feminist Interventions in the Criminalization of Sex-Related Violence in Positive International Criminal Law,,0,1,
oa_W2082939537,Mobilizing the Will to Prosecute: Crimes of Rape at the Yugoslav and Rwandan Tribunals,,0,1,
oa_W1517845404,Sentencing by International Tribunals: A Human Rights Approach,,0,1,
oa_W2561695779,Determinant of microfinance programmes ’Participation among Small Farmers: An Experience of Rwanda,missing_url,1,0,
oa_W2528330019,Roadmap for investment in the seed potato value chain in Eastern Africa,,0,1,
oa_W4410756727,"Financial Information Seeking Behaviour Among Women Entrepreneurs in Huye City Market, Rwanda",,0,1,
oa_W2117036220,Mobile divides,,0,0,
oa_W2552736247,Self-reported pregnancy-related health problems and self-rated health status in Rwandan women postpartum: a population-based cross-sectional study,,0,1,
oa_W2067809668,Prevalence of Depression in Rural Rwanda Based on Symptom and Functional Criteria,,0,0,
oa_W1840900438,Divided We Call: Disparities in Access and Use of Mobile Phones in Rwanda,,0,1,
oa_W2118011635,Seroprevalence of hepatitis B and C viruses among HIV‐infected pregnant women in Uganda and Rwanda,,0,0,
oa_W2590927777,Hepatitis C virus and HIV co-infection among pregnant women in Rwanda,,0,1,
oa_W2066295706,Role of donor genital tract HIV-1 diversity in the transmission bottleneck,,0,1,
oa_W4245163980,Rape as a Weapon of Genocide,,0,0,
oa_W4248752284,Hepatitis B virus and HIV co-infection among pregnant women in Rwanda,,0,1,
oa_W2217071802,Modern Genocide in Rwanda,,0,0,
oa_W2040810855,Reliability and construct validity of three health-related self-report scales in HIV-positive adults in rural Rwanda,,0,0,
oa_W2140009647,Prevalence of Kidney Disease in HIV-Infected and Uninfected Rwandan Women,,0,1,
oa_W2898423307,The Political Representation of Women over Time,,0,0,
oa_W2160805634,Chlamydia trachomatis infection in fertile and subfertile women in Rwanda: prevalence and diagnostic significance of IgG and IgA antibodies testing,,0,0,
oa_W4248188407,A Calamity in the Neighborhood: Women's Participation in the Rwandan Genocide,,0,0,
oa_W2163439375,Rape as a Weapon of Genocide,,0,0,
oa_W2186518960,Rwanda’s Women: The Key to Reconstruction.” The,missing_url,1,0,
oa_W1993391988,The demographic profile of sero-discordant couples enrolled in clinical research in Rwanda and Zambia,,0,0,
oa_W2105792740,Vernal Keratoconjunctivitis in School Children in Rwanda and Its Association with Socio-Economic Status: A Population-Based Survey,,0,1,
oa_W2799788871,Population need for primary eye care in Rwanda: A national survey,,0,1,
oa_W2013553475,Adherence to Highly Active Antiretroviral Treatment in HIV-Infected Rwandan Women,,0,1,
oa_W2102819803,How Motherhood Triumphs Over Trauma Among Mothers With Children From Genocidal Rape in Rwanda,,0,1,
oa_W4381427749,"Socioeconomic inequalities in cervical precancer screening among women in Ethiopia, Malawi, Rwanda, Tanzania, Zambia and Zimbabwe: analysis of Population-Based HIV Impact Assessment surveys",,0,1,
oa_W2572341029,High HIV prevalence and associated risk factors among female sex workers in Rwanda,,0,0,
